Country Name,Country Code,Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Net migration,Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population in largest city,Population in the largest city (% of urban population),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Rural population,Rural population (% of total population),Urban population,Urban population (% of total population)
Kyrgyz Republic,KGZ,1995,77.0348145453783,9.77476503491237,67.2600495104659,-10767.0,37.9925511831687,872437.0,36.5839275868742,860196.0,39.536525956881,1732633.0,12.4738676523628,14.1130681003345,12.8835668762934,13.7686142804257,11.226493058218,11.6548435761208,9.42935026251016,9.78020279907639,56.4860724776179,1347198.0,56.492080473634,1228824.0,56.4794871880388,2576021.0,8.35959246317332,8.69176697116544,7.27881982605888,7.63072380437816,7.66930901062415,7.69796033622713,6.71793536095603,6.74393086910555,5.09684740331792,5.0165701142065,3.42236892444471,3.27786986484879,2.16874650334685,2.12755597207816,3.50557861977389,3.13299114741232,2.84353209942808,2.37991530954041,5.5213763392134,165120.0,6.92399193949182,86680.0,3.98398685508015,251800.0,2.88373727157397,2.16466502355169,1.81903047519592,0.988737213886212,1.02001860554182,0.431501115606146,1.20120558718011,0.399083502036106,702981.0,42.4075469376158,2384755.0,52.2920633438949,2175699.0,47.7079366561051,4560454.0,2902775.0,63.651,1657679.0,36.349
Kyrgyz Republic,KGZ,1996,75.8297272275894,9.72636144025413,66.1033657873353,-10926.0,37.5951087226393,879747.0,36.30518394749,860319.0,39.0125259755633,1740066.0,12.1611648616625,13.5048793796977,12.6871912260783,13.6231201656819,11.4568278597492,11.8845264301836,9.58073238748159,9.92768420736217,56.8732049915934,1377016.0,56.8263821470518,1255325.0,56.9246556722556,2632341.0,8.56709731447806,8.87152564842093,7.39442033468088,7.8180219670273,7.45026970232706,7.49114291161956,6.89798594840293,6.92161682481472,5.18037329022462,5.09607036434793,3.76708677158707,3.60668406013714,1.91872629097501,1.87085490787026,3.34407323794946,2.99410946301481,2.72561686894508,2.32694531764074,5.53168628576727,166436.0,6.86843390545822,89595.0,4.06281835218114,256031.0,2.81485205808015,2.15113098880585,1.87785262076702,1.09179096503482,1.02453738073854,0.443847255459997,1.15119184587252,0.376049142880463,717403.0,42.9764834432801,2423199.0,52.3545636292093,2205239.0,47.6454363707907,4628438.0,2959146.0,63.934,1669292.0,36.066
Kyrgyz Republic,KGZ,1997,74.1332310973412,9.58777587774395,64.5454552195973,-11740.0,37.0667060506579,884508.0,35.9161947784589,856301.0,38.3351555394995,1740809.0,11.820698805612,12.9166805807756,12.4573176452262,13.3410862025672,11.6381783276207,12.0773887561567,9.75235629413411,10.0893697797697,57.4272944054071,1411650.0,57.3212444985712,1285378.0,57.5442154242343,2697028.0,8.7152348151518,9.04323117269267,7.62227544424953,8.05249601767359,7.2629775895142,7.36729301118521,7.02180667344431,7.04864184563102,5.30933975773947,5.21681506696337,3.96146143045311,3.79690373850785,1.94545587931305,1.86242336217204,3.04232921305155,2.74935565026305,2.68800740152007,2.31768577937586,5.50599954393503,166542.0,6.76256072296991,92043.0,4.12062903626617,258585.0,2.68552921399562,2.08353843091352,1.93560213368012,1.21380181306984,1.04931573505501,0.469378913207619,1.09211364023916,0.35390987907519,732081.0,43.560329736632,2462699.0,52.4377819852463,2233722.0,47.5622180147537,4696421.0,3015807.0,64.215,1680614.0,35.785
Kyrgyz Republic,KGZ,1998,72.042326103057,9.38011927124124,62.6622068318157,-17690.0,36.4225612319841,888042.0,35.4383034134267,848955.0,37.5123927163245,1736997.0,11.4453555265886,12.3367263649592,12.2365564003278,12.9742991486864,11.7563914865103,12.2013672026789,9.92994226193835,10.2589149197356,58.1252296731085,1452088.0,57.9471898089093,1319913.0,58.322366486059,2772001.0,8.84810250032815,9.2081370929618,7.85616884432555,8.28971283247795,7.16889221601585,7.37049423591095,7.06655785643059,7.10454192784938,5.49010848644225,5.38899067363564,4.07367531002289,3.91236283211299,2.18560831456008,2.05501185278247,2.63717467203272,2.41244162166502,2.69095934681285,2.32175849692721,5.45220909490737,165752.0,6.61450677766396,94265.0,4.16524079761648,260017.0,2.50059960024065,1.98214761855895,1.9835377015253,1.33774783822508,1.0893044695375,0.508246281970417,1.04106500636051,0.337099058862021,747080.0,44.1226063686849,2505882.0,52.5450655906089,2263133.0,47.4549344093911,4769015.0,3075824.0,64.496,1693191.0,35.504
Kyrgyz Republic,KGZ,1999,69.9851030146554,9.16013592006619,60.8249670945892,-10297.0,35.782530906929,887061.0,34.8518960248394,844964.0,36.8145503164842,1732025.0,11.0078220210792,11.8764411572765,12.0311801468562,12.6637626872244,11.812893856904,12.2743464719833,10.1045538891168,10.4130477458788,58.8286729032492,1493118.0,58.6633399984077,1354439.0,59.0120173814312,2847556.0,8.96202438621095,9.31808125129326,7.99403205359822,8.41513818662224,7.14035008481894,7.40151848766693,7.04278533765287,7.07995139990556,5.7259865943205,5.61193142929907,4.19413585728371,4.02355725101737,2.55287404540416,2.37176949972676,2.2093496806276,2.03889068692732,2.73724806937393,2.33813144309385,5.38879618982179,165052.0,6.48476397675287,95788.0,4.1734323020846,260840.0,2.31405284495587,1.86040737066061,2.02788460949605,1.43060426471134,1.13600349686752,0.555866233015169,1.00682302543343,0.32655443369748,759867.0,44.4712814477233,2545231.0,52.5828369313046,2295191.0,47.4171630686954,4840422.0,3131753.0,64.7,1708669.0,35.3
Kyrgyz Republic,KGZ,2000,68.2006776290059,9.01063898828829,59.1900386407176,-23265.0,35.1901253406493,879895.0,34.2133131389395,843845.0,36.2698930927926,1723740.0,10.5409959838627,11.5302585334819,11.8309280476175,12.4233829585726,11.8413891074593,12.3162516007381,10.3100567171375,10.5900625086544,59.4527959439184,1526639.0,59.3609239996422,1385574.0,59.5543511482684,2912213.0,9.0171114133195,9.3459854754682,8.03949504918972,8.42062108954309,7.13190335193582,7.41028900956703,6.96122888647324,6.98540864202729,5.98031501434984,5.86210053295441,4.347176802524,4.15797036144159,2.94204042214167,2.7197622580458,1.8588658998255,1.72176892851255,2.77273044274541,2.34038234205404,5.35707871543222,165257.0,6.42576286141825,97152.0,4.17575575893894,262409.0,2.19047391633275,1.7621998085713,2.06249649402886,1.47828285653176,1.18388117448896,0.612726844994081,0.988911276567681,0.322546248841802,766039.0,44.3047060075511,2571791.0,52.5030820006189,2326571.0,47.4969179993811,4898362.0,3169338.0,64.702,1729024.0,35.298
Kyrgyz Republic,KGZ,2001,66.4224942005393,8.9197101565358,57.5027840440035,-25695.0,34.5522846168504,869429.0,33.5610537816435,839207.0,35.642914717049,1708636.0,10.1712833625448,11.2524905311677,11.5796450135281,12.122320770269,11.8101254055706,12.2681034156122,10.5619784882458,10.824087077852,60.088027191879,1555103.0,60.028926719354,1416294.0,60.1530541785124,2971397.0,9.05280989244123,9.37096061880913,8.06432977212776,8.40841419083592,7.15488440414759,7.44808317872008,6.83215916545323,6.85898960887144,6.20417160477054,6.095561445387,4.51883078245534,4.3160441865728,3.25184724915781,3.00524266774994,1.67290225772179,1.5439999188371,2.71501310283287,2.28167128487701,5.35968819127061,166057.0,6.41001949900247,98983.0,4.20403110443864,265040.0,2.14233105098532,1.71885213300032,2.05625844213471,1.47807576846461,1.23521908997881,0.683010638344128,0.976210915903637,0.324092564629581,772245.0,44.2442562304738,2590589.0,52.3872747293697,2354484.0,47.6127252706304,4945073.0,3199660.0,64.704,1745413.0,35.296
Kyrgyz Republic,KGZ,2002,64.629398596988,8.85013844731844,55.7792601496696,-28300.0,33.8817032930734,857655.0,32.8799227693103,833280.0,34.9786001279591,1690936.0,9.9455454828816,11.1111042866283,11.2227388511093,11.7411746641075,11.7116384353194,12.1263211772233,10.8432232332292,11.0785924504159,60.74249832006,1583507.0,60.7069046338227,1447971.0,60.7814715291107,3031478.0,9.11045031976579,9.42177863083813,8.07881928142026,8.40154574536149,7.1956138712332,7.49285220729367,6.69250372045721,6.74049392194498,6.37285946329308,6.26663595649392,4.72022666601597,4.5038310940499,3.46085260033735,3.19602815099168,1.69683513854274,1.54361612284069,2.53552033952783,2.13609724888036,5.37579838686664,167284.0,6.41317259686698,101006.0,4.23992834293026,268290.0,2.15316260833453,1.71581829814459,1.99912754600531,1.43226103646833,1.29447042547371,0.762308381317978,0.966412017053428,0.32954062699936,778509.0,44.196576834449,2608446.0,52.2660915583941,2382258.0,47.7339084416059,4990704.0,3229235.0,64.705,1761469.0,35.295
Kyrgyz Republic,KGZ,2003,62.9832482972312,8.78779280577771,54.1954554914535,-30686.0,33.2521679029325,847657.0,32.2371056317281,829353.0,34.3578845235699,1677009.0,9.82863271415335,11.0895025145387,10.8196986411622,11.3196357553274,11.5887742764126,11.9487462537038,11.0847003651511,11.2745850373303,61.3559969853209,1613016.0,61.3443767756853,1481356.0,61.368654986011,3094372.0,9.20723461955608,9.5084146642213,8.08678123370691,8.40549209759787,7.21965663345394,7.51563411770851,6.57985693215477,6.66080433653149,6.46041377592605,6.34733232932662,4.94871249162402,4.72046485051868,3.61407555625362,3.33401634946237,1.90452911868386,1.70164154692624,2.23841604917504,1.90026965638754,5.39183511174654,168771.0,6.41851759258657,103156.0,4.27346049041908,271927.0,2.20393627096087,1.73642677547411,1.89231714332714,1.35474089459185,1.35261102999741,0.839218948109267,0.969653148301151,0.343073872243858,784824.0,44.0928460870762,2629444.0,52.1372936735937,2413864.0,47.8627063264063,5043308.0,3263373.0,64.707,1779935.0,35.293
Kyrgyz Republic,KGZ,2004,61.5008687685001,8.71622211620111,52.784646652299,-32088.0,32.6838189435755,840409.0,31.6581660041626,828006.0,33.7951039764799,1668415.0,9.78937784611734,11.0787313273707,10.4139691130379,10.9564378562763,11.4548190450073,11.7599347928329,11.2298922727897,11.3862469499211,61.9191641964766,1643891.0,61.9253229072173,1516904.0,61.9124912929972,3160796.0,9.36173609762399,9.64162286719726,8.09714205145708,8.42137108440152,7.22166097296906,7.51133787415585,6.50997803027937,6.62142662501855,6.455446408129,6.33801731209442,5.19192414579291,4.95464750228399,3.74745520636551,3.45571156360051,2.23141697768417,1.96830821158212,1.87867074412658,1.61380130274181,5.39701685994787,170335.0,6.41651108862008,105167.0,4.29240473052289,275502.0,2.27127624877138,1.76284396790657,1.76448880808214,1.26786374649292,1.39459403323158,0.894956755803284,0.986151998534982,0.366740260320113,791198.0,43.9175046001926,2654635.0,52.0036171161475,2450078.0,47.9963828838525,5104713.0,3303158.0,64.708,1801555.0,35.292
Kyrgyz Republic,KGZ,2005,60.1019662934415,8.60616604565845,51.4958002477831,-36288.0,32.1643769399268,833690.0,31.1364090750724,826841.0,33.2719499291989,1660531.0,9.84090838928197,11.0867099815315,9.9987945377861,10.6425993037098,11.2967061480043,11.5426406439575,11.2918365216829,11.4358450041657,62.4601912345616,1672814.0,62.4757437481348,1551781.0,62.4434343450343,3224595.0,9.56141021438117,9.82036791236501,8.10302144693688,8.43345012085291,7.21904644998728,7.48828692982928,6.47970854275789,6.61733027531654,6.37044515367438,6.25754340726004,5.42630730171984,5.18798329283784,3.88044901997392,3.57848548973146,2.58216989078806,2.26407152338021,1.56134920623253,1.36007038929525,5.37543182551161,171037.0,6.38784717679279,106477.0,4.28461572576685,277514.0,2.29998882742338,1.76612744834053,1.6689587599616,1.203005166739,1.41198949777798,0.917286242409075,1.00691009162983,0.39819686827825,797607.0,43.7789533540883,2677542.0,51.8638164721562,2485098.0,48.1361835278438,5162640.0,3340744.0,64.71,1821896.0,35.29
Kyrgyz Republic,KGZ,2006,58.648586037128,8.40993096940168,50.2386550677264,-53469.0,31.6666264391398,824776.0,30.6235371920469,827706.0,32.7791891056055,1652483.0,9.94956991933168,11.1006459636709,9.6302967815199,10.3522998970895,11.0436704911954,11.3262432448451,11.332334928507,11.5152809735599,63.0323983036289,1698769.0,63.0744633207267,1590496.0,62.9875316081684,3289266.0,9.78878712886721,10.0535052669033,8.07968825707934,8.41245278213499,7.19739108969541,7.41550567103405,6.49913125575632,6.63277132557426,6.24938333280149,6.13856207309289,5.63128564978291,5.39109625255785,4.03347113667399,3.70972849886556,2.8619776851753,2.49858818314673,1.40101285638779,1.22004058129884,5.30097525723137,169730.0,6.30199948722632,106894.0,4.23327928622609,276625.0,2.2401203954446,1.71863150298883,1.6348237147922,1.17485461758493,1.39921558098395,0.906438256510348,1.02783979600557,0.433354909141981,804077.0,43.6639565748146,2693276.0,51.6114199217674,2525097.0,48.3885800782326,5218373.0,3376861.0,64.711,1841512.0,35.289
Kyrgyz Republic,KGZ,2007,57.0648841045437,8.09576322499689,48.9691208795468,-54298.0,31.1776353529437,813443.0,30.1226181799489,829115.0,32.2870851196178,1642558.0,10.111162311662,11.1085949002133,9.35610309547108,10.096846447683,10.6553527728158,11.0816437717216,11.3399326967738,11.6208207892819,63.6679597573516,1721460.0,63.7474458370586,1632813.0,63.5843726700112,3354273.0,10.0709749788415,10.3577279658115,8.06414184714861,8.40350086664481,7.12329194656131,7.29601412887813,6.54052972375569,6.63047956405584,6.13000941804556,6.02373166560677,5.7892156952739,5.53475015956381,4.20511144687249,3.85119270327155,3.05030851901693,2.64873991890722,1.4339295647688,1.2174149079897,5.15440488970461,165535.0,6.12993598299244,106019.0,4.12854221037093,271554.0,2.08206734361546,1.61280109101875,1.63539863300649,1.1700959854016,1.35698798786119,0.87444442256435,1.05548201850931,0.471200711386234,810599.0,43.6027444050875,2700438.0,51.2574133769767,2567947.0,48.7425866230233,5268385.0,3409330.0,64.713,1859055.0,35.287
Kyrgyz Republic,KGZ,2008,55.3380271036174,7.66268172247954,47.6753453811379,-64404.0,30.6913620062594,803543.0,29.6729782385599,828847.0,31.7476862885666,1632390.0,10.2852844710847,11.1170068753551,9.15498070941629,9.83690574700371,10.2327130580589,10.7937736662078,11.2404482246027,11.6454330177203,64.3757313379951,1745624.0,64.4618167025997,1678347.0,64.2864388101022,3423971.0,10.4206834320457,10.7287762020432,8.09910409856662,8.47039555218291,7.02666565445251,7.19452717157119,6.52865261490392,6.56935795699376,6.05516064702542,5.95385542306504,5.86980046207699,5.60650317837409,4.40561308285567,4.02440884529879,3.19143402131422,2.76013285489302,1.62425446475592,1.33304860795985,4.93290665574548,158830.0,5.86520505884046,103538.0,3.96587490133122,262368.0,1.83422762943918,1.44237552480352,1.65739651289773,1.18440670985849,1.28004038072732,0.82460408555489,1.09354053577623,0.514488581114319,817184.0,43.5433422460748,2707997.0,50.9143625105755,2610732.0,49.0856374894245,5318729.0,3442015.0,64.715,1876714.0,35.285
Kyrgyz Republic,KGZ,2009,53.8306951096295,7.16707291315839,46.6636221964711,-14325.0,30.3344057969538,802368.0,29.3532866218424,832548.0,31.3440878403777,1634916.0,10.4999493192803,11.2528380471229,9.04923883038031,9.67839851444209,9.80409847218177,10.4128512788128,10.9852240590051,11.4735854872419,65.0065232402882,1779504.0,65.100178889243,1724116.0,64.9101410377855,3503620.0,10.7101418968835,11.0162464101523,8.23208299584236,8.6295803449261,6.98805852664299,7.17544769723488,6.46355417038402,6.48380997488986,6.00260617610774,5.90469800171411,5.86722016709114,5.60074503435729,4.62679357240631,4.22346519915197,3.30865654087195,2.85966138902672,1.91584078400791,1.54290149909032,4.65907096275802,151614.0,5.54653448891462,99494.0,3.7457711218368,251107.0,1.53530619829768,1.22259686950246,1.70741974867842,1.21156419625002,1.18068726708557,0.762363360247794,1.12312127485296,0.549246695836529,826639.0,43.4688344318346,2733485.0,50.7173666132704,2656158.0,49.2826333867296,5389643.0,3487961.0,64.716,1901682.0,35.284
Kyrgyz Republic,KGZ,2010,53.1417387548341,6.81197467516206,46.3297640796721,-6521.0,30.2528669995714,811031.0,29.2856391826787,842911.0,31.245802378566,1653942.0,10.8800933177684,11.6564902792313,9.04465215676019,9.65159557587307,9.36089370815012,9.93771652346166,10.6423235261607,11.1148587311264,65.2989783512955,1812388.0,65.4438300545402,1757545.0,65.1502766924441,3569934.0,10.7856791734404,11.0103702468164,8.33752562329421,8.67761824561196,6.92397351802774,7.13001518893171,6.40269169279546,6.40372519989904,5.97594982552345,5.91598926589782,5.81911414621521,5.56833395574987,4.87434363477381,4.48335490879999,3.43855846334824,3.00802474511674,2.24367045096099,1.83798620449409,4.44815464913301,145961.0,5.27053076278109,97222.0,3.6039209289899,243183.0,1.28051317583264,1.0547008193757,1.74068552253547,1.24256974878481,1.1167397733737,0.73461142756769,1.13259229103928,0.572038933261694,843969.0,43.7244327012745,2769380.0,50.6557460631929,2697679.0,49.3442539368071,5467059.0,3536859.0,64.694,1930200.0,35.306
Kyrgyz Republic,KGZ,2011,53.4057245301169,6.75065749206294,46.6550670380539,-10170.0,30.4128582625723,826688.0,29.4693784363488,860188.0,31.3783298770869,1686876.0,11.3627600421701,12.1598152939449,9.13221909366802,9.71482530825933,8.97439930051073,9.50368927488262,10.30795976523,10.7256417804865,65.1866240894015,1834882.0,65.4090149719402,1780751.0,64.9590494466268,3615633.0,10.6327706059001,10.6682285477038,8.31180709759663,8.51395747334037,6.73420998037458,6.92490385317836,6.35389449629315,6.32688400393195,6.00941582113827,6.01479109539747,5.76590929894507,5.57868560405231,5.13834103848287,4.80779315467903,3.63664091058009,3.24794343087736,2.51806595739943,2.1502205029797,4.40051764802615,143674.0,5.12160659171095,100405.0,3.66262067628629,244079.0,1.17160565514741,1.03850140431863,1.70463401040398,1.26553231379487,1.12168505099677,0.772013589666992,1.12368187516279,0.586573368505795,861662.0,43.9437605216977,2805243.0,50.5760174884955,2741344.0,49.4239825115045,5546587.0,3585758.0,64.648,1960829.0,35.352
Kyrgyz Republic,KGZ,2012,54.4404735783782,6.93491917804439,47.5055544003338,-12503.0,30.7597850546974,851595.0,29.8485613045721,886971.0,31.6885983569134,1738566.0,11.7849080868736,12.5898252837968,9.35335475347306,9.90947639020046,8.71029846422537,9.18929668291604,9.94372431522034,10.3181920658823,64.7498586417424,1856186.0,65.05962294387,1803526.0,64.434114891288,3659711.0,10.3369968287111,10.1248053903678,8.23869139384042,8.25029634545088,6.49187424599729,6.62424247580318,6.26751225096827,6.23780588096838,6.07018915404591,6.13445717737339,5.72410864663968,5.64422877868808,5.37575026421611,5.12016524449209,3.88565484733543,3.55034965927363,2.72512099689548,2.42957187298832,4.49035630356012,145272.0,5.09181575155791,108526.0,3.87728675179863,253798.0,1.22848755706425,1.16911116215626,1.59286061804487,1.26489171338716,1.15876023783102,0.843184338213817,1.11170733861777,0.600099538041397,879751.0,43.9406433632098,2853053.0,50.477967334086,2799023.0,49.522032665914,5652076.0,3649941.0,64.577,2002135.0,35.423
Kyrgyz Republic,KGZ,2013,55.6741442388454,7.20790029137283,48.4662439474726,-9667.0,31.1331442047184,880457.0,30.2427442267956,918151.0,32.0376655168577,1798608.0,12.1149963400018,12.9251801212863,9.57469913479593,10.1065080115723,8.55304875199794,9.00597738399911,9.56283858406589,9.9207014298431,64.2367351156088,1881669.0,64.6332582507416,1829384.0,63.8339233058863,3711053.0,10.0275907558902,9.61673806609547,8.21287514981861,8.00879047513074,6.26795020759387,6.33409716813174,6.1496527665462,6.12068126182263,6.09255782104055,6.19904097585401,5.70971704285835,5.73515911872705,5.53624151298867,5.34949788583509,4.16322445416222,3.87723239123178,2.91060995577709,2.67198453321464,4.6301206796728,149175.0,5.12399752246274,118314.0,4.12841117725604,267489.0,1.4149140691975,1.38665572493602,1.40495326035928,1.21263700344943,1.20666128235316,0.912881106042061,1.09746891055279,0.61623734282853,898169.0,43.7731922587688,2911301.0,50.3933734555284,2865849.0,49.6066265444716,5777150.0,3725280.0,64.483,2051870.0,35.517
Kyrgyz Republic,KGZ,2014,56.9069668645722,7.52322646859641,49.3837403959758,-9443.0,31.4732696321384,909367.0,30.5929739817023,949397.0,32.3652961396786,1858763.0,12.3030606195346,13.1065955384613,9.800668984195,10.3293255023357,8.4892443779727,8.92937509888162,9.18788821968013,9.53789706890558,63.7320257066441,1908424.0,64.2033327943733,1855492.0,63.2544379607115,3763917.0,9.7575690205748,9.24132474319793,8.22518762547664,7.8207574686237,6.10471657436975,6.10081888915001,6.01991457482787,5.98394444094572,6.06282927092176,6.19306573385565,5.71471158898905,5.82122817500242,5.60665009364431,5.48304663423606,4.44815540913807,4.1956868754671,3.07571041675088,2.87666793132739,4.79470466121749,154678.0,5.20369322392444,128490.0,4.38026589960983,283168.0,1.69149251519194,1.65651780705442,1.17685301211313,1.12215171866709,1.26066130401391,0.971262846503811,1.07468639260547,0.630333527384513,916999.0,43.5722332908381,2972469.0,50.3309416918716,2933379.0,49.6690583081284,5905848.0,3801299.0,64.365,2104549.0,35.635
Kyrgyz Republic,KGZ,2015,58.150156918583,7.85459593661254,50.2955609819705,-5071.0,31.8024079780309,939288.0,30.9200966076509,981589.0,32.6951656071228,1920877.0,12.2570667244418,13.0491249481904,10.1645745554688,10.7190222307289,8.49845532774034,8.92701842820345,8.79097489350615,9.14077640369385,63.2310498606937,1936848.0,63.7584490698756,1882330.0,62.6974064289295,3819178.0,9.53544215756866,9.01053387370045,8.2707836725053,7.72047750789777,6.05432681326104,5.96211117258334,5.85332313655844,5.82256680188135,6.01185681515099,6.11816421553387,5.71513000308255,5.88550087730604,5.59509097176292,5.51545521783822,4.70540745441225,4.47567702735294,3.22611315206727,3.04614333114167,4.96654216127541,161655.0,5.3214543224735,138326.0,4.60742796394774,299981.0,1.98885145985649,1.92259829405917,0.98721212455503,1.04029775275909,1.27892005619158,0.995514836771132,1.0664706818704,0.649017080358351,936223.0,43.3247228988812,3037791.0,50.2942577011677,3002245.0,49.7057422988323,6040036.0,3879092.0,64.223,2160944.0,35.777
Kyrgyz Republic,KGZ,2016,59.0639463884673,8.07974862317405,50.9841977652932,1187.0,32.0526453346722,967375.0,31.1383471146723,1011984.0,32.9782846111145,1979359.0,12.0177744860858,12.8140066976235,10.5751228459353,11.1815227292569,8.54544978265124,8.98275518423407,8.39659147171554,8.7702300022567,62.8678023099597,1970301.0,63.4210109706737,1911998.0,62.3077315877123,3882299.0,9.36479690497067,8.98840517163278,8.42996215656953,7.80360446134865,6.20162694698259,6.03097444986748,5.65996752744377,5.638802729784,5.91905811038619,5.95348890839937,5.69203657661354,5.87662931305707,5.48948579370408,5.43107097734899,4.88988731577177,4.65773101118302,3.37759816651598,3.15679456283428,5.07955235536804,169024.0,5.44064191465402,144655.0,4.71398380117315,313680.0,2.21546528675929,2.08939169567158,0.9121700170498,0.995204923231002,1.22968777176729,0.959558938593038,1.08331883907764,0.669828243677532,955878.0,43.0641047762656,3106701.0,50.3081954180938,3068637.0,49.6918045819062,6175338.0,3955675.0,64.056,2219663.0,35.944
Kyrgyz Republic,KGZ,2017,59.488277666114,8.16448897057708,51.3237886955369,7553.0,32.180287628135,991393.0,31.2038482858584,1038120.0,33.1715803010984,2029513.0,11.6707371285803,12.4879377735718,10.870957581351,11.5531223124744,8.66215357592712,9.13052021505226,8.06307285249227,8.48195837586262,62.7005347701048,2009264.0,63.2410642111777,1945068.0,62.1517829416427,3954332.0,9.17885172444935,9.12475334903454,8.72331422083125,8.103046120187,6.58607439291717,6.35291567724147,5.50547924702677,5.47977004459764,5.74900488295866,5.69999629041484,5.62634851004499,5.75314541233659,5.31559882063512,5.25709774044146,4.97237798267844,4.69607563147588,3.52094157714363,3.20302430005069,5.11917760176021,176494.0,5.55508750296389,146357.0,4.67663675725884,322851.0,2.3600062676497,2.13638087363808,0.96934755489858,0.992646111893076,1.11426301981362,0.865159495152998,1.11147066060198,0.682450276574682,975889.0,42.8223394802374,3177151.0,50.3774185509996,3129545.0,49.6225814490004,6306696.0,4027771.0,63.865,2278925.0,36.135
Kyrgyz Republic,KGZ,2018,59.9520249168602,8.23958649290923,51.712438423951,3494.0,32.3299691629984,1017269.0,31.2931404732894,1066100.0,33.3854559455735,2083369.0,11.4661993747073,12.3077779793101,11.0631069205431,11.8159702665636,8.76383417803898,9.26170769969993,7.82125332354737,8.27064618674405,62.5187488212999,2048960.0,63.0299467794802,1979798.0,61.9983516780744,4028758.0,8.88366318219072,9.16393802564127,8.97165552513768,8.41875650339369,7.06103386470497,6.75423774657209,5.41665546574675,5.38611463792604,5.55176981828253,5.43201626683723,5.51990189869659,5.56655497535472,5.15794547413025,5.09177143693578,4.97073902940226,4.65078168007917,3.67532919764112,3.2635342185904,5.1512820157017,184543.0,5.67691274723035,147409.0,4.61619237635199,331953.0,2.47477292349011,2.14460047285837,1.12420767818371,1.04525248282468,0.949817169728633,0.744911044711528,1.12811497582789,0.681428375957411,996319.0,42.5325305967546,3250772.0,50.4458718848416,3193307.0,49.5541281151584,6444079.0,4101592.0,63.649,2342487.0,36.351
Kyrgyz Republic,KGZ,2019,60.7277440086941,8.31582010095524,52.4119239077389,47303.0,32.6091328426779,1048127.0,31.5066982517327,1100884.0,33.7328996345817,2149011.0,11.5197636214411,12.3797247025603,11.0999818036586,11.8991599094936,8.8869528266331,9.45401502252789,7.72970821945367,8.11888478618839,62.2170191568108,2086557.0,62.7219042311146,2013676.0,61.7023645143581,4100233.0,8.4263398219382,8.80555029092136,8.91205859191433,8.52438513780031,7.50351229046181,7.19942311701828,5.60242931072167,5.56692699267873,5.44541913587054,5.32520643110093,5.3760961084081,5.35718811214329,5.03433129512956,4.93702625094317,4.88679297947627,4.53950188492907,3.80521647774044,3.32827151063457,5.17384800051124,191996.0,5.77139751715268,148972.0,4.56473585106021,340968.0,2.5474267887057,2.14050266122724,1.31716802696902,1.12526697396237,0.784822085386142,0.631066821501329,1.12198061609182,0.667899394369265,1017166.0,42.1811344666056,3326680.0,50.4791166784775,3263531.0,49.5208833215225,6590211.0,4178787.0,63.409,2411424.0,36.591
